longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,id,bedroom_share,population_per_room,-,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
-122.05,37.97,16.0,60.0,10.0,65.0,19.0,6.1359,250000.0,NEAR BAY,1419,16.666666666666664,1.0833333333333333,0,0,0,0,1,0
-122.06,37.99,16.0,2445.0,469.0,721.0,474.0,2.8043,87500.0,NEAR BAY,1420,19.18200408997955,0.2948875255623722,0,0,0,0,1,0
-122.06,37.99,17.0,1319.0,316.0,384.0,269.0,1.8229,137500.0,NEAR BAY,1421,23.957543593631538,0.29112964366944655,0,0,0,0,1,0
-122.05,38.0,36.0,2476.0,472.0,1213.0,393.0,3.7333,136400.0,NEAR BAY,1422,19.063004846526656,0.48990306946688206,0,0,0,0,1,0
-122.05,38.0,16.0,1085.0,217.0,356.0,232.0,2.3462,75000.0,NEAR BAY,1423,20.0,0.328110599078341,0,0,0,0,1,0
-122.03,37.98,16.0,1209.0,477.0,627.0,482.0,1.3894,156300.0,NEAR BAY,1424,39.45409429280397,0.5186104218362283,0,0,0,0,1,0
-122.04,37.97,10.0,974.0,316.0,631.0,286.0,2.3152,140600.0,NEAR BAY,1425,32.4435318275154,0.6478439425051334,0,0,0,0,1,0
-122.03,38.0,29.0,3577.0,581.0,1753.0,593.0,5.7295,178300.0,NEAR BAY,1426,16.2426614481409,0.4900754822476936,0,0,0,0,1,0
-122.03,38.01,27.0,3228.0,562.0,1666.0,588.0,4.5707,175900.0,NEAR BAY,1427,17.410161090458487,0.5161090458488228,0,0,0,0,1,0
-122.04,37.99,38.0,2675.0,541.0,1378.0,480.0,3.8897,139900.0,NEAR BAY,1428,20.224299065420563,0.5151401869158878,0,0,0,0,1,0
-122.03,37.98,45.0,2842.0,567.0,1261.0,535.0,3.6042,138200.0,NEAR BAY,1429,19.950738916256157,0.44370161857846585,0,0,0,0,1,0
-122.02,38.0,28.0,2965.0,533.0,1591.0,472.0,4.6375,178200.0,NEAR BAY,1430,17.976391231028668,0.5365935919055649,0,0,0,0,1,0
-122.03,37.99,35.0,3103.0,537.0,1614.0,566.0,4.9022,169300.0,NEAR BAY,1431,17.305833064776024,0.5201417982597486,0,0,0,0,1,0
-122.02,37.99,37.0,2247.0,416.0,1237.0,397.0,4.45,161900.0,NEAR BAY,1432,18.51357365376057,0.5505117935024477,0,0,0,0,1,0
-122.03,37.99,37.0,1755.0,327.0,882.0,350.0,4.59,166600.0,NEAR BAY,1433,18.632478632478634,0.5025641025641026,0,0,0,0,1,0
-122.03,37.98,44.0,1254.0,252.0,498.0,217.0,3.4531,148900.0,NEAR BAY,1434,20.095693779904305,0.39712918660287083,0,0,0,0,1,0
-122.01,37.98,25.0,1476.0,336.0,777.0,297.0,3.5179,165500.0,NEAR BAY,1435,22.76422764227642,0.5264227642276422,0,0,0,0,1,0
-122.01,37.98,29.0,2001.0,373.0,956.0,370.0,4.317,194000.0,NEAR BAY,1436,18.640679660169916,0.4777611194402799,0,0,0,0,1,0
-122.0,37.98,32.0,1013.0,169.0,436.0,173.0,5.1118,226900.0,INLAND,1437,16.683119447186577,0.43040473840078974,0,0,1,0,0,0
-122.0,37.97,27.0,2491.0,428.0,1171.0,431.0,5.1021,202800.0,INLAND,1438,17.18185467683661,0.47009233239662784,0,0,1,0,0,0
-122.01,37.97,32.0,3012.0,527.0,1288.0,512.0,3.6449,211500.0,NEAR BAY,1439,17.49667994687915,0.42762284196547146,0,0,0,0,1,0
-122.02,37.98,40.0,1797.0,401.0,756.0,369.0,2.8456,165500.0,NEAR BAY,1440,22.3149693934335,0.42070116861435725,0,0,0,0,1,0
-122.02,37.98,37.0,1474.0,343.0,782.0,331.0,3.4187,161700.0,NEAR BAY,1441,23.27001356852103,0.5305291723202171,0,0,0,0,1,0
-122.0,37.99,28.0,4035.0,641.0,1881.0,659.0,5.4607,192300.0,INLAND,1442,15.885997521685255,0.4661710037174721,0,0,1,0,0,0
-122.0,37.98,29.0,2030.0,337.0,1165.0,341.0,5.0915,193200.0,INLAND,1443,16.600985221674875,0.5738916256157636,0,0,1,0,0,0
-121.99,37.98,23.0,2293.0,411.0,969.0,399.0,4.4536,184000.0,INLAND,1444,17.92411687745312,0.42259049280418665,0,0,1,0,0,0
-121.99,37.97,28.0,2839.0,428.0,1372.0,443.0,6.2135,217200.0,INLAND,1445,15.075730891158859,0.4832687566044382,0,0,1,0,0,0
-122.0,37.98,35.0,1192.0,201.0,535.0,172.0,4.9219,182000.0,INLAND,1446,16.86241610738255,0.4488255033557047,0,0,1,0,0,0
-122.0,37.98,36.0,404.0,77.0,237.0,88.0,4.525,161300.0,INLAND,1447,19.05940594059406,0.5866336633663366,0,0,1,0,0,0
-122.01,37.98,34.0,1256.0,267.0,638.0,252.0,4.0507,161000.0,NEAR BAY,1448,21.25796178343949,0.5079617834394905,0,0,0,0,1,0
-122.01,37.99,28.0,1900.0,401.0,918.0,351.0,3.7841,144900.0,NEAR BAY,1449,21.10526315789474,0.4831578947368421,0,0,0,0,1,0
-121.95,37.96,29.0,2739.0,393.0,1072.0,374.0,6.1436,259500.0,INLAND,1450,14.348302300109527,0.3913837166849215,0,0,1,0,0,0
-121.97,37.97,27.0,1691.0,289.0,807.0,296.0,6.1168,210500.0,INLAND,1451,17.090479006505028,0.47723240685984625,0,0,1,0,0,0
-121.97,37.97,24.0,1330.0,183.0,656.0,205.0,5.0092,244100.0,INLAND,1452,13.759398496240602,0.4932330827067669,0,0,1,0,0,0
-121.97,37.96,28.0,1433.0,290.0,877.0,313.0,4.7891,184800.0,INLAND,1453,20.237264480111655,0.6120027913468249,0,0,1,0,0,0
-121.96,37.96,28.0,1838.0,273.0,899.0,270.0,5.2145,229200.0,INLAND,1454,14.853101196953212,0.48911860718171923,0,0,1,0,0,0
-121.96,37.95,7.0,3418.0,740.0,1583.0,676.0,3.6133,196100.0,INLAND,1455,21.650087770626097,0.4631363370392042,0,0,1,0,0,0
-121.98,37.96,22.0,2987.0,435.0,1420.0,540.0,3.65,204100.0,INLAND,1456,14.563106796116504,0.4753933712755273,0,0,1,0,0,0
-121.97,37.97,29.0,1977.0,264.0,817.0,273.0,5.7512,240200.0,INLAND,1457,13.353566009104703,0.4132524026302479,0,0,1,0,0,0
-121.98,37.97,26.0,2714.0,390.0,1232.0,409.0,5.9617,231100.0,INLAND,1458,14.369933677229183,0.4539425202652911,0,0,1,0,0,0
-121.98,37.97,26.0,2738.0,428.0,1316.0,430.0,5.2442,213200.0,INLAND,1459,15.631848064280495,0.4806428049671293,0,0,1,0,0,0
-121.99,37.97,22.0,2823.0,509.0,1271.0,474.0,5.1333,207200.0,INLAND,1460,18.030464045341834,0.4502302515054906,0,0,1,0,0,0
-121.99,37.97,30.0,3320.0,589.0,1470.0,543.0,4.6071,184100.0,INLAND,1461,17.740963855421686,0.4427710843373494,0,0,1,0,0,0
-122.0,37.96,32.0,3364.0,666.0,1980.0,678.0,3.7,179000.0,INLAND,1462,19.797859690844234,0.5885850178359097,0,0,1,0,0,0
-122.0,37.96,28.0,4071.0,713.0,2033.0,647.0,4.5833,190700.0,INLAND,1463,17.51412429378531,0.4993859002702039,0,0,1,0,0,0
-121.96,37.95,13.0,3216.0,765.0,1627.0,715.0,3.0859,167800.0,INLAND,1464,23.787313432835823,0.505907960199005,0,0,1,0,0,0
-121.97,37.95,8.0,4253.0,709.0,1883.0,662.0,5.431,246700.0,INLAND,1465,16.67058546908065,0.4427462967317188,0,0,1,0,0,0
-121.98,37.96,12.0,5048.0,1122.0,2209.0,1014.0,3.1573,126700.0,INLAND,1466,22.22662440570523,0.43759904912836767,0,0,1,0,0,0
-121.99,37.96,16.0,3324.0,479.0,1470.0,461.0,7.6166,260400.0,INLAND,1467,14.410348977135982,0.44223826714801445,0,0,1,0,0,0
-121.99,37.96,17.0,2756.0,423.0,1228.0,426.0,5.5872,200600.0,INLAND,1468,15.348330914368649,0.4455732946298984,0,0,1,0,0,0
-121.98,37.95,14.0,6290.0,854.0,2724.0,820.0,6.7371,267400.0,INLAND,1469,13.577106518282989,0.4330683624801272,0,0,1,0,0,0
-121.98,37.95,16.0,2984.0,406.0,1317.0,397.0,6.7821,265900.0,INLAND,1470,13.605898123324398,0.4413538873994638,0,0,1,0,0,0
-122.01,37.97,34.0,3259.0,498.0,1250.0,478.0,5.3794,206200.0,NEAR BAY,1471,15.280760969622584,0.3835532371893219,0,0,0,0,1,0
-122.02,37.97,36.0,2342.0,436.0,1191.0,416.0,4.0,171000.0,NEAR BAY,1472,18.616567036720753,0.5085397096498719,0,0,0,0,1,0
-122.03,37.97,45.0,1613.0,338.0,1165.0,336.0,3.25,151100.0,NEAR BAY,1473,20.954742715437074,0.7222566646001239,0,0,0,0,1,0
-122.04,37.97,26.0,2470.0,626.0,1174.0,573.0,2.9861,160900.0,NEAR BAY,1474,25.34412955465587,0.47530364372469636,0,0,0,0,1,0
-122.03,37.97,20.0,3968.0,931.0,2629.0,903.0,2.9915,166700.0,NEAR BAY,1475,23.462701612903224,0.6625504032258065,0,0,0,0,1,0
-122.04,37.96,16.0,2913.0,723.0,1705.0,693.0,2.9097,106300.0,NEAR BAY,1476,24.81977342945417,0.5853072433916924,0,0,0,0,1,0
-122.04,37.97,21.0,6445.0,1839.0,3621.0,1735.0,2.5841,112500.0,NEAR BAY,1477,28.533747090768035,0.5618308766485648,0,0,0,0,1,0
-122.04,37.97,39.0,1323.0,245.0,705.0,261.0,3.1968,151000.0,NEAR BAY,1478,18.51851851851852,0.5328798185941043,0,0,0,0,1,0
-122.04,37.96,20.0,1143.0,346.0,578.0,298.0,2.2411,151800.0,NEAR BAY,1479,30.271216097987754,0.5056867891513561,0,0,0,0,1,0
-122.05,37.96,35.0,2190.0,384.0,1154.0,401.0,3.8456,159800.0,NEAR BAY,1480,17.534246575342465,0.5269406392694064,0,0,0,0,1,0
-122.04,37.96,28.0,1207.0,252.0,724.0,252.0,3.6964,165700.0,NEAR BAY,1481,20.878210439105217,0.59983429991715,0,0,0,0,1,0
-122.04,37.96,27.0,2587.0,729.0,1500.0,623.0,1.837,175000.0,NEAR BAY,1482,28.1793583301121,0.5798221878623888,0,0,0,0,1,0
-122.05,37.95,27.0,3513.0,791.0,1875.0,694.0,3.1838,182000.0,NEAR BAY,1483,22.516367776828922,0.533731853116994,0,0,0,0,1,0
-122.05,37.95,20.0,563.0,107.0,246.0,123.0,5.4482,190800.0,NEAR BAY,1484,19.005328596802844,0.4369449378330373,0,0,0,0,1,0
-122.01,37.95,8.0,3866.0,539.0,1555.0,513.0,6.0901,298200.0,NEAR BAY,1485,13.942058975685462,0.40222452146921883,0,0,0,0,1,0
-122.02,37.96,25.0,2615.0,368.0,935.0,366.0,6.6727,305100.0,NEAR BAY,1486,14.072657743785852,0.3575525812619503,0,0,0,0,1,0
-122.03,37.96,20.0,2636.0,691.0,1142.0,627.0,2.1083,162500.0,NEAR BAY,1487,26.213960546282244,0.4332321699544765,0,0,0,0,1,0
-122.03,37.95,14.0,3287.0,793.0,1601.0,716.0,3.1719,220500.0,NEAR BAY,1488,24.125342257377547,0.4870702768481898,0,0,0,0,1,0
-122.02,37.95,25.0,1205.0,260.0,608.0,272.0,2.4519,208300.0,NEAR BAY,1489,21.57676348547718,0.5045643153526971,0,0,0,0,1,0
-122.03,37.95,32.0,1955.0,313.0,804.0,317.0,4.9485,202300.0,NEAR BAY,1490,16.010230179028135,0.4112531969309463,0,0,0,0,1,0
-122.02,37.95,22.0,3526.0,510.0,1660.0,508.0,5.6642,237000.0,NEAR BAY,1491,14.463981849120817,0.4707884288145207,0,0,0,0,1,0
-122.02,37.94,23.0,3516.0,661.0,1165.0,623.0,4.2569,213100.0,NEAR BAY,1492,18.799772468714448,0.33134243458475543,0,0,0,0,1,0
-122.01,37.94,23.0,3741.0,435.0,1339.0,499.0,6.7061,322300.0,NEAR BAY,1493,11.627906976744185,0.35792568831863136,0,0,0,0,1,0
-122.02,37.94,19.0,3192.0,612.0,1317.0,594.0,4.125,267100.0,NEAR BAY,1494,19.172932330827066,0.412593984962406,0,0,0,0,1,0
-122.01,37.94,29.0,1619.0,224.0,706.0,220.0,6.0704,268000.0,NEAR BAY,1495,13.835701050030883,0.43607164916615193,0,0,0,0,1,0
-122.01,37.94,18.0,2077.0,298.0,937.0,292.0,6.3809,273600.0,NEAR BAY,1496,14.347616754935002,0.45113143957631197,0,0,0,0,1,0
-122.0,37.95,9.0,2214.0,256.0,848.0,239.0,6.8145,339200.0,INLAND,1497,11.562782294489612,0.3830171635049684,0,0,1,0,0,0
-122.01,37.93,25.0,2652.0,335.0,1062.0,334.0,7.5898,330200.0,NEAR BAY,1498,12.631975867269984,0.4004524886877828,0,0,0,0,1,0
-122.04,37.95,33.0,1653.0,334.0,814.0,328.0,3.1406,163100.0,NEAR BAY,1499,20.205686630369026,0.4924379915305505,0,0,0,0,1,0
-122.04,37.94,24.0,5732.0,873.0,2444.0,888.0,5.6292,231400.0,NEAR BAY,1500,15.230286113049546,0.4263782274947662,0,0,0,0,1,0
-122.05,37.94,22.0,2105.0,354.0,993.0,365.0,4.6602,227800.0,NEAR BAY,1501,16.817102137767222,0.4717339667458432,0,0,0,0,1,0
-122.04,37.95,29.0,866.0,138.0,341.0,133.0,4.7188,197100.0,NEAR BAY,1502,15.935334872979215,0.39376443418013857,0,0,0,0,1,0
-122.05,37.95,22.0,5175.0,1213.0,2804.0,1091.0,2.85,144600.0,NEAR BAY,1503,23.43961352657005,0.5418357487922705,0,0,0,0,1,0
-122.03,37.94,21.0,5541.0,776.0,2214.0,737.0,5.5777,279300.0,NEAR BAY,1504,14.00469229380978,0.3995668651867894,0,0,0,0,1,0
-122.03,37.93,21.0,4712.0,624.0,1773.0,615.0,6.0918,344800.0,NEAR BAY,1505,13.242784380305602,0.37627334465195245,0,0,0,0,1,0
-122.05,37.93,5.0,4274.0,1153.0,1503.0,881.0,4.0473,266500.0,NEAR BAY,1506,26.977070659803466,0.3516612072999532,0,0,0,0,1,0
-122.05,37.93,29.0,7803.0,1603.0,2957.0,1546.0,4.45,184900.0,NEAR BAY,1507,20.543380750993208,0.37895681148276306,0,0,0,0,1,0
-122.05,37.92,14.0,12713.0,2558.0,4741.0,2412.0,4.7094,234700.0,NEAR BAY,1508,20.12113584519783,0.3729253520018878,0,0,0,0,1,0
-122.02,37.92,26.0,5077.0,640.0,1872.0,636.0,7.4713,351200.0,NEAR BAY,1509,12.60586960803624,0.36872168603506006,0,0,0,0,1,0
-122.03,37.92,23.0,3318.0,408.0,1124.0,393.0,6.5847,358800.0,NEAR BAY,1510,12.296564195298371,0.3387582881253767,0,0,0,0,1,0
-122.01,37.91,21.0,10093.0,1269.0,3645.0,1219.0,7.6877,367700.0,NEAR BAY,1511,12.573070444862777,0.3611413851183989,0,0,0,0,1,0
-122.03,37.91,29.0,5438.0,871.0,2310.0,890.0,5.0362,275300.0,NEAR BAY,1512,16.016917984553146,0.4247885251930857,0,0,0,0,1,0
-122.06,37.91,15.0,5393.0,1422.0,2133.0,1288.0,4.1612,232800.0,NEAR BAY,1513,26.367513443352493,0.3955127016502874,0,0,0,0,1,0
-122.06,37.9,25.0,5869.0,1685.0,2669.0,1554.0,2.6998,216100.0,NEAR BAY,1514,28.710172090645763,0.4547623104447095,0,0,0,0,1,0
-122.06,37.89,21.0,4985.0,1590.0,2575.0,1458.0,3.1002,114300.0,NEAR BAY,1515,31.89568706118355,0.5165496489468405,0,0,0,0,1,0
-122.07,37.93,45.0,1544.0,244.0,614.0,238.0,5.0255,226000.0,NEAR BAY,1516,15.803108808290157,0.39766839378238344,0,0,0,0,1,0
-122.07,37.93,25.0,7201.0,1521.0,3264.0,1433.0,3.7433,252100.0,NEAR BAY,1517,21.12206637966949,0.45327037911401197,0,0,0,0,1,0
-122.07,37.92,26.0,3872.0,739.0,1629.0,684.0,4.4312,225000.0,NEAR BAY,1518,19.085743801652892,0.4207128099173554,0,0,0,0,1,0
-122.08,37.92,28.0,2377.0,469.0,1068.0,435.0,4.4561,250000.0,NEAR BAY,1519,19.730753050063104,0.44930584770719395,0,0,0,0,1,0
-122.08,37.92,26.0,1733.0,265.0,796.0,274.0,6.195,264900.0,NEAR BAY,1520,15.29140219272937,0.4593190998268898,0,0,0,0,1,0
-122.07,37.91,28.0,1731.0,295.0,810.0,295.0,5.0391,259800.0,NEAR BAY,1521,17.042172154823803,0.4679376083188908,0,0,0,0,1,0
-122.07,37.91,33.0,1550.0,277.0,638.0,254.0,3.6833,292500.0,NEAR BAY,1522,17.870967741935484,0.41161290322580646,0,0,0,0,1,0
-122.08,37.9,32.0,1075.0,170.0,486.0,173.0,5.0499,306800.0,NEAR BAY,1523,15.813953488372093,0.45209302325581396,0,0,0,0,1,0
-122.09,37.91,18.0,9576.0,1455.0,3486.0,1380.0,7.0895,306900.0,NEAR BAY,1524,15.194235588972433,0.36403508771929827,0,0,0,0,1,0
-122.07,37.89,28.0,3410.0,746.0,1428.0,670.0,4.3864,266800.0,NEAR BAY,1525,21.876832844574782,0.4187683284457478,0,0,0,0,1,0
-122.08,37.89,39.0,3018.0,501.0,1223.0,489.0,6.2924,283900.0,NEAR BAY,1526,16.600397614314115,0.40523525513585157,0,0,0,0,1,0
-122.08,37.9,29.0,4133.0,770.0,1691.0,744.0,5.1097,288000.0,NEAR BAY,1527,18.63053472054198,0.4091458988628115,0,0,0,0,1,0
-122.07,37.89,38.0,2139.0,343.0,809.0,340.0,5.5636,268800.0,NEAR BAY,1528,16.03553062178588,0.37821411874707805,0,0,0,0,1,0
-122.07,37.89,38.0,757.0,124.0,319.0,123.0,5.6558,263300.0,NEAR BAY,1529,16.380449141347427,0.42140026420079263,0,0,0,0,1,0
-122.06,37.88,34.0,4781.0,703.0,1879.0,714.0,6.5378,340900.0,NEAR BAY,1530,14.704036812382345,0.3930140138046434,0,0,0,0,1,0
-122.05,37.87,30.0,2296.0,329.0,847.0,322.0,6.7192,397500.0,NEAR BAY,1531,14.329268292682926,0.36890243902439024,0,0,0,0,1,0
-122.05,37.9,24.0,4125.0,1020.0,1699.0,873.0,2.9526,271000.0,NEAR BAY,1532,24.727272727272727,0.4118787878787879,0,0,0,0,1,0
-122.05,37.9,32.0,2676.0,484.0,986.0,473.0,4.6528,335700.0,NEAR BAY,1533,18.086696562032888,0.3684603886397608,0,0,0,0,1,0
-122.05,37.89,29.0,1677.0,269.0,689.0,283.0,4.2625,310600.0,NEAR BAY,1534,16.040548598688133,0.4108527131782946,0,0,0,0,1,0
-122.04,37.89,33.0,2423.0,322.0,998.0,346.0,7.5349,349100.0,NEAR BAY,1535,13.289310771770532,0.4118860916219563,0,0,0,0,1,0
-122.05,37.9,32.0,4498.0,862.0,1818.0,851.0,4.8088,321200.0,NEAR BAY,1536,19.164072921298356,0.4041796353935082,0,0,0,0,1,0
-122.04,37.9,20.0,5467.0,1044.0,2310.0,963.0,5.6986,275800.0,NEAR BAY,1537,19.096396561185294,0.4225352112676056,0,0,0,0,1,0
-122.02,37.89,29.0,6349.0,858.0,2450.0,778.0,7.5,356200.0,NEAR BAY,1538,13.513939203024098,0.38588754134509373,0,0,0,0,1,0
-122.04,37.88,32.0,3250.0,550.0,1230.0,557.0,4.6424,312700.0,NEAR BAY,1539,16.923076923076923,0.37846153846153846,0,0,0,0,1,0
-122.03,37.86,29.0,3025.0,477.0,1035.0,452.0,6.112,390600.0,NEAR BAY,1540,15.768595041322314,0.3421487603305785,0,0,0,0,1,0
-122.04,37.85,27.0,6039.0,780.0,2181.0,761.0,9.5862,469400.0,NEAR BAY,1541,12.916045702930948,0.3611525086934923,0,0,0,0,1,0
-121.94,37.73,22.0,1980.0,291.0,861.0,290.0,6.2726,258200.0,<1H OCEAN,1542,14.696969696969697,0.4348484848484849,0,1,0,0,0,0
-121.94,37.73,22.0,6719.0,1068.0,2843.0,994.0,6.1265,260300.0,<1H OCEAN,1543,15.895222503348712,0.42312844173240066,0,1,0,0,0,0
-121.93,37.73,23.0,2564.0,347.0,1043.0,351.0,6.2048,275000.0,<1H OCEAN,1544,13.533541341653665,0.40678627145085805,0,1,0,0,0,0
-121.93,37.73,8.0,831.0,231.0,404.0,224.0,3.375,350000.0,<1H OCEAN,1545,27.79783393501805,0.4861612515042118,0,1,0,0,0,0
-121.95,37.74,19.0,1127.0,170.0,518.0,167.0,6.3325,250000.0,<1H OCEAN,1546,15.084294587400176,0.45962732919254656,0,1,0,0,0,0
-121.95,37.74,19.0,5721.0,837.0,2653.0,813.0,6.2631,266000.0,<1H OCEAN,1547,14.630309386470897,0.4637301171123929,0,1,0,0,0,0
-121.94,37.75,17.0,2559.0,370.0,1238.0,377.0,6.2781,269800.0,<1H OCEAN,1548,14.458772958186792,0.4837827276279797,0,1,0,0,0,0
-121.92,37.73,24.0,1407.0,327.0,501.0,295.0,2.4821,157200.0,<1H OCEAN,1549,23.240938166311302,0.35607675906183367,0,1,0,0,0,0
-121.93,37.74,16.0,3326.0,419.0,1272.0,402.0,6.8806,343500.0,<1H OCEAN,1550,12.59771497294047,0.3824413710162357,0,1,0,0,0,0
-121.94,37.75,16.0,5121.0,735.0,2464.0,761.0,6.6204,296100.0,<1H OCEAN,1551,14.352665495020503,0.4811560242140207,0,1,0,0,0,0
-121.97,37.79,17.0,5688.0,824.0,2111.0,773.0,6.6131,312500.0,<1H OCEAN,1552,14.486638537271448,0.3711322081575246,0,1,0,0,0,0
-121.98,37.8,17.0,3354.0,422.0,1457.0,425.0,7.6473,345800.0,<1H OCEAN,1553,12.581991651759095,0.4344066785927251,0,1,0,0,0,0
-121.98,37.8,16.0,2498.0,330.0,1027.0,343.0,8.155,343700.0,<1H OCEAN,1554,13.210568454763811,0.411128903122498,0,1,0,0,0,0
-121.98,37.81,18.0,2903.0,387.0,1127.0,372.0,5.5921,359100.0,<1H OCEAN,1555,13.331036858422321,0.3882190837065105,0,1,0,0,0,0
-121.96,37.81,12.0,6488.0,778.0,2404.0,765.0,8.3188,403400.0,<1H OCEAN,1556,11.991368680641184,0.37053020961775585,0,1,0,0,0,0
-121.97,37.8,17.0,3279.0,418.0,1222.0,381.0,7.9168,356000.0,<1H OCEAN,1557,12.747788960048794,0.37267459591338825,0,1,0,0,0,0
-121.94,37.8,8.0,11336.0,1657.0,4089.0,1555.0,7.8287,369200.0,<1H OCEAN,1558,14.617148906139732,0.3607092448835568,0,1,0,0,0,0
-121.97,37.79,16.0,3873.0,484.0,1451.0,501.0,6.7857,341300.0,<1H OCEAN,1559,12.496772527756262,0.37464497805318875,0,1,0,0,0,0
-121.95,37.78,4.0,14652.0,2826.0,5613.0,2579.0,6.3942,356700.0,<1H OCEAN,1560,19.28746928746929,0.3830876330876331,0,1,0,0,0,0
-121.96,37.76,8.0,3865.0,463.0,1548.0,432.0,9.7037,425100.0,<1H OCEAN,1561,11.979301423027167,0.40051746442432085,0,1,0,0,0,0
-121.94,37.76,4.0,6875.0,1439.0,2889.0,1307.0,4.6932,356100.0,<1H OCEAN,1562,20.930909090909093,0.4202181818181818,0,1,0,0,0,0
-121.93,37.76,5.0,2255.0,269.0,876.0,258.0,10.3345,461400.0,<1H OCEAN,1563,11.929046563192905,0.388470066518847,0,1,0,0,0,0
-121.92,37.74,8.0,452.0,51.0,140.0,43.0,12.5915,432400.0,<1H OCEAN,1564,11.283185840707963,0.30973451327433627,0,1,0,0,0,0
-121.93,37.78,2.0,227.0,35.0,114.0,49.0,3.1591,434700.0,<1H OCEAN,1565,15.418502202643172,0.5022026431718062,0,1,0,0,0,0
-121.96,37.74,2.0,200.0,20.0,25.0,9.0,15.0001,350000.0,<1H OCEAN,1566,10.0,0.125,0,1,0,0,0,0
-121.97,37.76,8.0,3743.0,581.0,1633.0,567.0,6.7027,381900.0,<1H OCEAN,1567,15.522308308843174,0.4362810579748865,0,1,0,0,0,0
-121.97,37.77,13.0,7241.0,1007.0,3221.0,947.0,7.2216,324600.0,<1H OCEAN,1568,13.906918933848916,0.44482806242231737,0,1,0,0,0,0
-121.98,37.74,8.0,2865.0,389.0,1376.0,417.0,7.9393,399300.0,<1H OCEAN,1569,13.577661431064572,0.4802792321116928,0,1,0,0,0,0
-122.02,37.84,34.0,1879.0,265.0,729.0,263.0,7.7072,443800.0,NEAR BAY,1570,14.10324640766365,0.3879723257051623,0,0,0,0,1,0
-122.01,37.83,30.0,3917.0,549.0,1330.0,544.0,6.5617,386600.0,NEAR BAY,1571,14.015828440132754,0.33954557058973706,0,0,0,0,1,0
-122.0,37.82,20.0,2206.0,458.0,926.0,432.0,4.6042,256400.0,<1H OCEAN,1572,20.76155938349955,0.4197642792384406,0,1,0,0,0,0
-121.99,37.82,22.0,1248.0,271.0,579.0,269.0,3.375,200000.0,<1H OCEAN,1573,21.71474358974359,0.4639423076923077,0,1,0,0,0,0
-122.03,37.83,24.0,5948.0,738.0,1997.0,710.0,9.8708,500001.0,NEAR BAY,1574,12.407531943510424,0.33574310692669806,0,0,0,0,1,0
-121.99,37.77,14.0,8213.0,1364.0,3283.0,1286.0,5.1755,294800.0,<1H OCEAN,1575,16.60781687568489,0.39973213198587604,0,1,0,0,0,0
-121.99,37.81,17.0,465.0,83.0,146.0,75.0,4.9018,188500.0,<1H OCEAN,1576,17.8494623655914,0.3139784946236559,0,1,0,0,0,0
-122.02,37.8,11.0,6200.0,907.0,2286.0,896.0,7.6518,359300.0,NEAR BAY,1577,14.629032258064518,0.36870967741935484,0,0,0,0,1,0
-122.03,37.87,21.0,3521.0,447.0,1396.0,467.0,8.2673,358700.0,NEAR BAY,1578,12.695257029253055,0.39647827321783585,0,0,0,0,1,0
-122.02,37.88,16.0,3031.0,438.0,1087.0,421.0,7.3732,287300.0,NEAR BAY,1579,14.45067634444078,0.35862751567139556,0,0,0,0,1,0
-122.02,37.87,14.0,3056.0,369.0,1209.0,377.0,8.4352,441400.0,NEAR BAY,1580,12.074607329842932,0.3956151832460733,0,0,0,0,1,0
-122.03,37.86,25.0,3004.0,393.0,1145.0,376.0,7.2655,494000.0,NEAR BAY,1581,13.082556591211716,0.38115845539280957,0,0,0,0,1,0
-122.0,37.86,29.0,8953.0,1074.0,3011.0,993.0,10.7372,500001.0,<1H OCEAN,1582,11.995979001452026,0.3363118507762761,0,1,0,0,0,0
-121.97,37.87,4.0,1029.0,126.0,416.0,122.0,13.4883,500001.0,INLAND,1583,12.244897959183673,0.4042759961127308,0,0,1,0,0,0
-121.96,37.84,29.0,7479.0,977.0,2744.0,943.0,7.5139,398200.0,INLAND,1584,13.063243749164327,0.3668939697820564,0,0,1,0,0,0
-122.0,37.84,16.0,7681.0,946.0,2777.0,908.0,9.5271,500001.0,<1H OCEAN,1585,12.31610467387059,0.3615414659549538,0,1,0,0,0,0
-121.96,37.85,10.0,3209.0,379.0,1199.0,392.0,12.2478,500001.0,INLAND,1586,11.810532876285446,0.37363664693050797,0,0,1,0,0,0
-121.99,37.83,16.0,2939.0,380.0,1177.0,396.0,8.0839,372000.0,<1H OCEAN,1587,12.929567880231371,0.4004763525008506,0,1,0,0,0,0
-121.98,37.82,18.0,9117.0,1248.0,3280.0,1167.0,8.003,351300.0,<1H OCEAN,1588,13.688713392563342,0.35976746736865195,0,1,0,0,0,0
-121.95,37.81,5.0,7178.0,898.0,2823.0,907.0,9.0776,450400.0,<1H OCEAN,1589,12.51044859292282,0.3932850376149345,0,1,0,0,0,0
-122.1,37.93,20.0,10212.0,1424.0,4083.0,1374.0,8.039,382200.0,NEAR BAY,1590,13.944379161770465,0.3998237367802585,0,0,0,0,1,0
-122.12,37.94,22.0,4949.0,626.0,1850.0,590.0,10.4549,500001.0,NEAR BAY,1591,12.649020004041219,0.37381289149323094,0,0,0,0,1,0
